video_id,timestamp,entity_id,entity_type,action
L21_V005,140.3,L21_V005_obj_939,person,waxing eyebrows
L21_V005,140.3,L21_V005_obj_940,person,crying
L21_V005,140.5,L21_V005_obj_929,person,crying
L21_V005,140.6,L21_V005_obj_953,person,crying
L21_V005,140.7,L21_V005_obj_909,person,slapping
L21_V005,141.0,L21_V005_obj_966,person,reading book
L21_V005,141.2,L21_V005_obj_897,person,getting a haircut
L21_V005,141.2,L21_V005_obj_898,person,cracking neck
L21_V005,141.2,L21_V005_obj_900,person,arm wrestling
L21_V005,141.2,L21_V005_obj_902,person,massaging person's head
L21_V005,141.4,L21_V005_obj_903,person,arm wrestling
L21_V005,141.6,L21_V005_obj_977,person,crying
L21_V005,141.8,L21_V005_obj_937,person,finger snapping
L21_V005,141.8,L21_V005_obj_940,person,giving or receiving award
L21_V005,141.9,L21_V005_obj_981,person,crying
L21_V005,142.8,L21_V005_obj_897,person,kissing
L21_V005,142.8,L21_V005_obj_900,person,crying
L21_V005,143.9,L21_V005_obj_1011,person,crying
L21_V005,145.4,L21_V005_obj_1011,person,brush painting
L21_V005,145.8,L21_V005_obj_1018,person,finger snapping
L21_V005,146.2,L21_V005_obj_900,person,crying
L21_V005,147.0,L21_V005_obj_1011,person,whistling
L21_V005,147.3,L21_V005_obj_1018,person,weaving basket
L21_V005,147.8,L21_V005_obj_900,person,crying
L21_V005,148.6,L21_V005_obj_1011,person,brush painting
L21_V005,148.9,L21_V005_obj_1018,person,weaving basket
L21_V005,149.4,L21_V005_obj_900,person,crying
L21_V005,150.2,L21_V005_obj_1011,person,beatboxing
L21_V005,150.5,L21_V005_obj_1018,person,weaving basket
L21_V005,151.0,L21_V005_obj_900,person,crying
L21_V005,151.8,L21_V005_obj_1011,person,brush painting
L21_V005,152.1,L21_V005_obj_1018,person,whistling
L21_V005,152.6,L21_V005_obj_900,person,crying
L21_V005,153.4,L21_V005_obj_1011,person,whistling
L21_V005,153.7,L21_V005_obj_1018,person,holding snake
L21_V005,154.2,L21_V005_obj_900,person,massaging person's head
L21_V005,155.0,L21_V005_obj_1011,person,whistling
L21_V005,155.3,L21_V005_obj_1018,person,weaving basket
L21_V005,156.6,L21_V005_obj_1011,person,beatboxing
L21_V005,157.0,L21_V005_obj_1018,person,knitting
L21_V005,158.2,L21_V005_obj_1011,person,beatboxing
L21_V005,158.7,L21_V005_obj_1018,person,knitting
L21_V005,159.9,L21_V005_obj_1011,person,beatboxing
L21_V005,160.3,L21_V005_obj_1018,person,knitting
L21_V005,161.5,L21_V005_obj_1011,person,getting a haircut
L21_V005,161.9,L21_V005_obj_1018,person,knitting
L21_V005,163.1,L21_V005_obj_1011,person,beatboxing
L21_V005,163.1,L21_V005_obj_1032,person,brush painting
L21_V005,164.7,L21_V005_obj_1032,person,kissing
L21_V005,164.9,L21_V005_obj_1033,person,crying
L21_V005,164.9,L21_V005_obj_1034,dog,kissing
L21_V005,164.9,L21_V005_obj_1036,person,reading book
L21_V005,164.9,L21_V005_obj_1037,person,yoga
L21_V005,164.9,L21_V005_obj_1031,person,kissing
L21_V005,165.2,L21_V005_obj_1046,person,cutting nails
L21_V005,165.3,L21_V005_obj_1049,book,reading newspaper
L21_V005,166.5,L21_V005_obj_1055,person,texting
L21_V005,166.5,L21_V005_obj_1031,person,kissing
L21_V005,168.0,L21_V005_obj_1055,person,reading book
L21_V005,168.2,L21_V005_obj_1031,person,kissing
L21_V005,168.5,L21_V005_obj_1063,person,petting cat
L21_V005,169.1,L21_V005_obj_1032,person,braiding hair
L21_V005,169.6,L21_V005_obj_1055,person,cutting nails
L21_V005,170.5,L21_V005_obj_1068,person,cutting nails
L21_V005,170.6,L21_V005_obj_1070,person,cutting nails
L21_V005,170.7,L21_V005_obj_1032,person,getting a haircut
L21_V005,171.2,L21_V005_obj_1055,person,writing
L21_V005,172.1,L21_V005_obj_1068,person,doing nails
L21_V005,172.8,L21_V005_obj_1055,person,folding paper
L21_V005,174.4,L21_V005_obj_1055,person,writing
L21_V005,176.0,L21_V005_obj_1055,person,kissing
L21_V005,178.4,L21_V005_obj_1134,person,kissing
L21_V005,179.4,L21_V005_obj_1149,person,texting
L21_V005,181.1,L21_V005_obj_1151,person,crying
L21_V005,181.1,L21_V005_obj_1152,person,kissing
L21_V005,181.1,L21_V005_obj_1155,person,yoga
L21_V005,181.1,L21_V005_obj_1157,person,beatboxing
L21_V005,181.1,L21_V005_obj_1161,tie,crying
L21_V005,181.1,L21_V005_obj_1164,person,answering questions
L21_V005,181.1,L21_V005_obj_1167,chair,kissing
L21_V005,181.2,L21_V005_obj_1176,chair,crying
L21_V005,181.2,L21_V005_obj_1181,person,getting a haircut
L21_V005,182.1,L21_V005_obj_1134,person,tying tie
L21_V005,182.6,L21_V005_obj_1151,chair,kissing
L21_V005,182.7,L21_V005_obj_1181,person,kissing
L21_V005,182.9,L21_V005_obj_1272,person,tying tie
L21_V005,182.9,L21_V005_obj_1273,person,crying
L21_V005,182.9,L21_V005_obj_1274,tie,waxing legs
L21_V005,182.9,L21_V005_obj_1275,person,getting a haircut
L21_V005,182.9,L21_V005_obj_1277,person,answering questions
L21_V005,182.9,L21_V005_obj_1280,person,kissing
L21_V005,182.9,L21_V005_obj_1282,chair,blasting sand
L21_V005,182.9,L21_V005_obj_1284,person,shaving head
L21_V005,182.9,L21_V005_obj_1285,person,filling eyebrows
L21_V005,183.0,L21_V005_obj_1288,person,kissing
L21_V005,183.1,L21_V005_obj_1289,person,kissing
L21_V005,184.4,L21_V005_obj_1276,person,texting
L21_V005,185.0,L21_V005_obj_1307,person,reading book
L21_V005,185.0,L21_V005_obj_1308,person,kissing
L21_V005,185.2,L21_V005_obj_1310,person,kissing
L21_V005,185.9,L21_V005_obj_1312,person,tap dancing
L21_V005,186.0,L21_V005_obj_1276,person,writing
L21_V005,186.5,L21_V005_obj_1308,person,tap dancing
L21_V005,187.6,L21_V005_obj_1276,person,doing nails
L21_V005,189.8,L21_V005_obj_1331,person,tap dancing
L21_V005,189.8,L21_V005_obj_1332,person,belly dancing
L21_V005,189.8,L21_V005_obj_1333,person,dancing macarena
L21_V005,190.3,L21_V005_obj_1310,tie,tap dancing
L21_V005,190.7,L21_V005_obj_1308,person,tap dancing
L21_V005,191.3,L21_V005_obj_1332,tie,high kick
L21_V005,192.0,L21_V005_obj_1337,person,beatboxing
L21_V005,192.3,L21_V005_obj_1308,person,finger snapping
L21_V005,193.1,L21_V005_obj_1357,person,beatboxing
L21_V005,193.5,L21_V005_obj_1337,person,beatboxing
L21_V005,195.1,L21_V005_obj_1383,kite,golf putting
L21_V005,195.1,L21_V005_obj_1337,person,news anchoring
L21_V005,195.1,L21_V005_obj_1338,person,giving or receiving award
L21_V005,195.5,L21_V005_obj_1332,tie,abseiling
L21_V005,196.6,L21_V005_obj_1383,kite,golf putting
L21_V005,196.7,L21_V005_obj_1337,person,news anchoring
L21_V005,196.7,L21_V005_obj_1338,person,giving or receiving award
L21_V005,197.1,L21_V005_obj_1332,tie,abseiling
L21_V005,198.2,L21_V005_obj_1383,kite,golf putting
L21_V005,198.3,L21_V005_obj_1337,person,giving or receiving award
L21_V005,198.7,L21_V005_obj_1332,tie,abseiling
L21_V005,199.8,L21_V005_obj_1383,kite,golf putting
L21_V005,199.9,L21_V005_obj_1337,person,news anchoring
L21_V005,199.9,L21_V005_obj_1338,person,tying tie
L21_V005,200.3,L21_V005_obj_1332,tie,crying
L21_V005,201.4,L21_V005_obj_1383,kite,golf putting
L21_V005,201.5,L21_V005_obj_1337,person,kissing
L21_V005,201.5,L21_V005_obj_1338,person,giving or receiving award
L21_V005,201.9,L21_V005_obj_1332,tie,abseiling
L21_V005,203.0,L21_V005_obj_1383,kite,counting money
L21_V005,203.1,L21_V005_obj_1337,person,kissing
L21_V005,203.1,L21_V005_obj_1338,person,giving or receiving award
L21_V005,203.5,L21_V005_obj_1332,tie,abseiling
L21_V005,204.6,L21_V005_obj_1383,kite,texting
L21_V005,204.7,L21_V005_obj_1337,person,news anchoring
L21_V005,204.7,L21_V005_obj_1338,person,giving or receiving award
L21_V005,205.1,L21_V005_obj_1332,tie,abseiling
L21_V005,206.2,L21_V005_obj_1383,kite,golf putting
L21_V005,206.3,L21_V005_obj_1337,person,news anchoring
L21_V005,206.3,L21_V005_obj_1338,person,giving or receiving award
L21_V005,206.7,L21_V005_obj_1332,tie,abseiling
L21_V005,207.9,L21_V005_obj_1337,person,news anchoring
L21_V005,207.9,L21_V005_obj_1338,person,giving or receiving award
L21_V005,208.0,L21_V005_obj_1407,cup,cleaning windows
L21_V005,208.3,L21_V005_obj_1332,tie,tying tie
L21_V005,208.3,L21_V005_obj_1383,kite,golf putting
L21_V005,209.5,L21_V005_obj_1337,person,news anchoring
L21_V005,209.5,L21_V005_obj_1407,cup,trimming or shaving beard
L21_V005,209.9,L21_V005_obj_1332,tie,doing nails
L21_V005,209.9,L21_V005_obj_1383,kite,golf putting
L21_V005,211.1,L21_V005_obj_1337,person,news anchoring
L21_V005,211.1,L21_V005_obj_1338,person,tying tie
L21_V005,211.1,L21_V005_obj_1407,cup,trimming or shaving beard
L21_V005,211.5,L21_V005_obj_1332,tie,abseiling
L21_V005,211.5,L21_V005_obj_1383,kite,counting money
L21_V005,212.7,L21_V005_obj_1337,person,news anchoring
L21_V005,212.7,L21_V005_obj_1338,person,tying tie
L21_V005,212.7,L21_V005_obj_1407,cup,trimming or shaving beard
L21_V005,213.1,L21_V005_obj_1332,tie,doing nails
L21_V005,213.1,L21_V005_obj_1383,kite,texting
L21_V005,214.3,L21_V005_obj_1337,person,news anchoring
L21_V005,214.3,L21_V005_obj_1407,cup,trimming or shaving beard
L21_V005,214.7,L21_V005_obj_1332,tie,doing nails
L21_V005,215.2,L21_V005_obj_1383,kite,counting money
L21_V005,215.9,L21_V005_obj_1337,person,news anchoring
L21_V005,215.9,L21_V005_obj_1338,person,tying tie
L21_V005,215.9,L21_V005_obj_1407,cup,trimming or shaving beard
L21_V005,217.5,L21_V005_obj_1338,person,giving or receiving award
L21_V005,217.5,L21_V005_obj_1337,person,kissing
L21_V005,217.8,L21_V005_obj_1408,chair,crying
L21_V005,218.5,L21_V005_obj_1419,person,punching bag
L21_V005,218.6,L21_V005_obj_1420,person,playing paintball
L21_V005,220.8,L21_V005_obj_1439,person,kissing
L21_V005,220.8,L21_V005_obj_1440,person,bench pressing
L21_V005,220.8,L21_V005_obj_1442,dining table,bowling
L21_V005,220.8,L21_V005_obj_1443,bottle,texting
L21_V005,220.8,L21_V005_obj_1444,bottle,bench pressing
L21_V005,220.9,L21_V005_obj_1450,person,kissing
L21_V005,221.0,L21_V005_obj_1452,person,kissing
L21_V005,222.1,L21_V005_obj_1496,person,kissing
L21_V005,222.3,L21_V005_obj_1439,person,kissing
L21_V005,222.7,L21_V005_obj_1528,chair,beatboxing
L21_V005,222.8,L21_V005_obj_1530,chair,wrapping present
L21_V005,222.8,L21_V005_obj_1531,dining table,catching or throwing baseball
L21_V005,223.0,L21_V005_obj_1533,chair,beatboxing
L21_V005,223.6,L21_V005_obj_1496,person,texting
L21_V005,224.9,L21_V005_obj_1546,truck,blasting sand
L21_V005,224.9,L21_V005_obj_1438,person,front raises
L21_V005,227.2,L21_V005_obj_1496,person,digging
L21_V005,227.4,L21_V005_obj_1602,person,driving tractor
L21_V005,229.5,L21_V005_obj_1496,person,answering questions
L21_V005,231.1,L21_V005_obj_1496,person,answering questions
L21_V005,232.7,L21_V005_obj_1496,person,answering questions
L21_V005,233.4,L21_V005_obj_1622,person,extinguishing fire
L21_V005,234.3,L21_V005_obj_1496,person,answering questions
L21_V005,235.9,L21_V005_obj_1496,person,answering questions
L21_V005,236.5,L21_V005_obj_1627,person,taking a shower
L21_V005,237.5,L21_V005_obj_1496,person,answering questions
L21_V005,239.1,L21_V005_obj_1496,person,answering questions
L21_V005,240.0,L21_V005_obj_1632,person,beatboxing
L21_V005,240.7,L21_V005_obj_1496,person,answering questions
L21_V005,241.5,L21_V005_obj_1632,person,beatboxing
L21_V005,242.3,L21_V005_obj_1496,person,answering questions
L21_V005,243.1,L21_V005_obj_1632,person,taking a shower
L21_V005,243.9,L21_V005_obj_1496,person,answering questions
L21_V005,245.5,L21_V005_obj_1496,person,answering questions
L21_V005,247.3,L21_V005_obj_1648,boat,news anchoring
L21_V005,247.3,L21_V005_obj_1649,boat,crossing river
L21_V005,247.4,L21_V005_obj_1652,boat,texting
L21_V005,247.5,L21_V005_obj_1656,boat,shredding paper
L21_V005,248.1,L21_V005_obj_1661,boat,texting
L21_V005,250.2,L21_V005_obj_1675,boat,sailing
L21_V005,250.2,L21_V005_obj_1676,boat,extinguishing fire
L21_V005,250.2,L21_V005_obj_1677,person,kissing
L21_V005,250.4,L21_V005_obj_1681,person,catching or throwing baseball
L21_V005,250.5,L21_V005_obj_1683,person,crying
L21_V005,251.7,L21_V005_obj_1676,person,skiing (not slalom or crosscountry)
L21_V005,252.2,L21_V005_obj_1703,boat,bobsledding
L21_V005,252.2,L21_V005_obj_1704,person,catching or throwing baseball
L21_V005,252.2,L21_V005_obj_1705,boat,texting
L21_V005,252.2,L21_V005_obj_1708,boat,spray painting
L21_V005,252.3,L21_V005_obj_1711,boat,cleaning pool
L21_V005,252.7,L21_V005_obj_1717,boat,canoeing or kayaking
L21_V005,254.8,L21_V005_obj_1733,person,kissing
L21_V005,259.6,L21_V005_obj_1751,person,belly dancing
L21_V005,259.6,L21_V005_obj_1752,person,headbutting
L21_V005,259.6,L21_V005_obj_1753,person,pull ups
L21_V005,259.6,L21_V005_obj_1756,umbrella,blasting sand
L21_V005,259.6,L21_V005_obj_1758,person,bench pressing
L21_V005,259.6,L21_V005_obj_1760,umbrella,playing keyboard
L21_V005,259.6,L21_V005_obj_1761,person,dancing macarena
L21_V005,259.6,L21_V005_obj_1762,umbrella,cheerleading
L21_V005,264.0,L21_V005_obj_1811,person,beatboxing
L21_V005,264.0,L21_V005_obj_1812,person,bench pressing
L21_V005,264.3,L21_V005_obj_1820,person,bench pressing
L21_V005,266.7,L21_V005_obj_1852,person,ice skating
L21_V005,266.7,L21_V005_obj_1853,person,washing feet
L21_V005,266.7,L21_V005_obj_1854,boat,sailing
L21_V005,266.9,L21_V005_obj_1860,boat,sailing
L21_V005,267.0,L21_V005_obj_1862,person,crying
L21_V005,267.1,L21_V005_obj_1863,person,kissing
L21_V005,267.1,L21_V005_obj_1864,person,bandaging
L21_V005,268.2,L21_V005_obj_1853,boat,kissing
L21_V005,268.9,L21_V005_obj_1885,boat,sailing
L21_V005,268.9,L21_V005_obj_1886,boat,driving car
L21_V005,268.9,L21_V005_obj_1887,chair,drawing
L21_V005,269.0,L21_V005_obj_1889,truck,blasting sand
L21_V005,269.5,L21_V005_obj_1893,boat,blasting sand
L21_V005,269.8,L21_V005_obj_1853,boat,spray painting
L21_V005,272.7,L21_V005_obj_1930,person,news anchoring
L21_V005,272.7,L21_V005_obj_1931,cup,tapping pen
L21_V005,274.2,L21_V005_obj_1930,person,news anchoring
L21_V005,274.2,L21_V005_obj_1931,cup,taking a shower
L21_V005,275.8,L21_V005_obj_1930,person,news anchoring
L21_V005,275.8,L21_V005_obj_1931,cup,texting
L21_V005,277.4,L21_V005_obj_1930,person,news anchoring
L21_V005,278.2,L21_V005_obj_1931,cup,sharpening pencil
L21_V005,279.0,L21_V005_obj_1930,person,news anchoring
L21_V005,279.8,L21_V005_obj_1931,cup,taking a shower
L21_V005,280.6,L21_V005_obj_1930,person,news anchoring
L21_V005,282.2,L21_V005_obj_1930,person,news anchoring
L21_V005,282.5,L21_V005_obj_1931,cup,taking a shower
L21_V005,285.1,L21_V005_obj_1936,bird,using remote controller (not gaming)
L21_V005,287.7,L21_V005_obj_1938,boat,bench pressing
L21_V005,287.7,L21_V005_obj_1939,boat,smoking
L21_V005,287.7,L21_V005_obj_1940,boat,using remote controller (not gaming)
L21_V005,287.8,L21_V005_obj_1943,boat,smoking
L21_V005,288.2,L21_V005_obj_1946,boat,smoking
L21_V005,290.0,L21_V005_obj_1947,boat,hula hooping
L21_V005,290.0,L21_V005_obj_1948,boat,faceplanting
L21_V005,290.0,L21_V005_obj_1949,person,faceplanting
L21_V005,290.0,L21_V005_obj_1950,boat,skateboarding
L21_V005,290.0,L21_V005_obj_1951,boat,tying knot (not on a tie)
L21_V005,292.4,L21_V005_obj_1976,person,answering questions
L21_V005,292.4,L21_V005_obj_1977,car,texting
L21_V005,292.9,L21_V005_obj_1980,couch,answering questions
L21_V005,293.9,L21_V005_obj_1976,person,playing tennis
L21_V005,293.9,L21_V005_obj_1977,car,texting
L21_V005,294.4,L21_V005_obj_1980,couch,answering questions
L21_V005,295.5,L21_V005_obj_1976,person,answering questions
L21_V005,295.5,L21_V005_obj_1977,car,texting
L21_V005,297.7,L21_V005_obj_1981,person,hugging
L21_V005,297.7,L21_V005_obj_1982,person,canoeing or kayaking
L21_V005,297.7,L21_V005_obj_1983,person,playing didgeridoo
L21_V005,297.7,L21_V005_obj_1984,boat,weaving basket
L21_V005,297.7,L21_V005_obj_1985,boat,cleaning shoes
L21_V005,299.2,L21_V005_obj_1982,person,ironing
L21_V005,299.2,L21_V005_obj_1983,boat,skateboarding
L21_V005,299.2,L21_V005_obj_1985,boat,climbing ladder
L21_V005,299.7,L21_V005_obj_1996,person,faceplanting
L21_V005,299.7,L21_V005_obj_1997,person,playing paintball
L21_V005,300.3,L21_V005_obj_2005,person,canoeing or kayaking
L21_V005,300.8,L21_V005_obj_1982,boat,blasting sand
L21_V005,301.2,L21_V005_obj_1997,boat,hitting baseball
L21_V005,301.5,L21_V005_obj_2010,boat,yoga
L21_V005,301.5,L21_V005_obj_2011,person,bench pressing
L21_V005,301.5,L21_V005_obj_2012,person,holding snake
L21_V005,301.5,L21_V005_obj_2013,person,sailing
L21_V005,301.5,L21_V005_obj_2016,person,playing didgeridoo
L21_V005,301.5,L21_V005_obj_2017,boat,bench pressing
L21_V005,301.8,L21_V005_obj_2027,person,arm wrestling
L21_V005,303.6,L21_V005_obj_2051,car,pumping gas
L21_V005,303.9,L21_V005_obj_2005,person,playing tennis
L21_V005,305.1,L21_V005_obj_2051,car,texting
L21_V005,305.5,L21_V005_obj_2005,person,playing tennis
L21_V005,305.8,L21_V005_obj_2053,person,playing basketball
L21_V005,306.7,L21_V005_obj_2051,car,texting
L21_V005,307.1,L21_V005_obj_2005,person,playing tennis
L21_V005,308.3,L21_V005_obj_2056,car,beatboxing
L21_V005,308.3,L21_V005_obj_2051,car,texting
L21_V005,308.7,L21_V005_obj_2005,person,hurling (sport)
L21_V005,310.9,L21_V005_obj_2057,boat,playing tennis
L21_V005,310.9,L21_V005_obj_2058,person,breakdancing
L21_V005,310.9,L21_V005_obj_2060,boat,skateboarding
L21_V005,310.9,L21_V005_obj_2061,boat,wrestling
L21_V005,310.9,L21_V005_obj_2062,boat,bench pressing
L21_V005,310.9,L21_V005_obj_2064,person,bench pressing
L21_V005,310.9,L21_V005_obj_2069,person,skateboarding
L21_V005,311.0,L21_V005_obj_2074,person,riding mechanical bull
L21_V005,311.1,L21_V005_obj_2079,bird,playing paintball
L21_V005,311.1,L21_V005_obj_2077,person,bench pressing
L21_V005,311.6,L21_V005_obj_2090,person,beatboxing
L21_V005,312.4,L21_V005_obj_2057,boat,faceplanting
L21_V005,312.4,L21_V005_obj_2060,boat,bouncing on trampoline
L21_V005,312.4,L21_V005_obj_2064,person,bench pressing
L21_V005,312.4,L21_V005_obj_2062,boat,running on treadmill
L21_V005,312.7,L21_V005_obj_2079,bird,beatboxing
L21_V005,313.1,L21_V005_obj_2090,person,beatboxing
L21_V005,313.6,L21_V005_obj_2138,person,beatboxing
L21_V005,315.4,L21_V005_obj_2176,boat,water sliding
L21_V005,315.4,L21_V005_obj_2177,person,pumping gas
L21_V005,315.4,L21_V005_obj_2179,boat,tapping pen
L21_V005,315.4,L21_V005_obj_2180,kite,golf putting
L21_V005,315.4,L21_V005_obj_2181,person,bench pressing
L21_V005,315.4,L21_V005_obj_2182,boat,crossing river
L21_V005,316.0,L21_V005_obj_2195,person,bench pressing
L21_V005,318.3,L21_V005_obj_2224,person,archery
L21_V005,318.3,L21_V005_obj_2225,chair,hurdling
L21_V005,318.3,L21_V005_obj_2226,chair,playing tennis
L21_V005,318.3,L21_V005_obj_2227,chair,running on treadmill
L21_V005,319.1,L21_V005_obj_2229,chair,spray painting
L21_V005,319.1,L21_V005_obj_2231,boat,crying
L21_V005,319.2,L21_V005_obj_2232,chair,hurdling
L21_V005,319.8,L21_V005_obj_2244,chair,cleaning windows
L21_V005,319.8,L21_V005_obj_2224,person,archery
L21_V005,319.8,L21_V005_obj_2225,chair,bandaging
L21_V005,319.8,L21_V005_obj_2226,chair,high jump
L21_V005,320.6,L21_V005_obj_2229,chair,spray painting
L21_V005,320.7,L21_V005_obj_2232,chair,side kick
L21_V005,321.4,L21_V005_obj_2224,person,answering questions
L21_V005,321.4,L21_V005_obj_2225,chair,stretching leg
L21_V005,322.3,L21_V005_obj_2232,chair,spray painting
L21_V005,324.2,L21_V005_obj_2250,person,faceplanting
L21_V005,324.2,L21_V005_obj_2253,person,bench pressing
L21_V005,324.2,L21_V005_obj_2256,boat,dunking basketball
L21_V005,324.2,L21_V005_obj_2252,boat,bench pressing
L21_V005,324.2,L21_V005_obj_2254,person,beatboxing
L21_V005,324.2,L21_V005_obj_2248,boat,faceplanting
L21_V005,324.3,L21_V005_obj_2262,person,bench pressing
L21_V005,324.5,L21_V005_obj_2269,boat,faceplanting
L21_V005,324.5,L21_V005_obj_2267,boat,hula hooping
L21_V005,324.9,L21_V005_obj_2281,person,bench pressing
L21_V005,325.7,L21_V005_obj_2250,person,faceplanting
L21_V005,325.7,L21_V005_obj_2253,person,beatboxing
L21_V005,325.7,L21_V005_obj_2256,boat,dunking basketball
L21_V005,325.8,L21_V005_obj_2252,boat,sailing
L21_V005,325.9,L21_V005_obj_2254,person,beatboxing
L21_V005,326.0,L21_V005_obj_2269,boat,jetskiing
L21_V005,326.2,L21_V005_obj_2248,boat,faceplanting
L21_V005,326.8,L21_V005_obj_2262,person,bench pressing
L21_V005,327.1,L21_V005_obj_2331,bird,beatboxing
L21_V005,327.3,L21_V005_obj_2344,person,beatboxing
L21_V005,327.3,L21_V005_obj_2250,person,breakdancing
L21_V005,327.4,L21_V005_obj_2252,boat,bowling
L21_V005,327.5,L21_V005_obj_2254,person,beatboxing
L21_V005,327.8,L21_V005_obj_2248,boat,skateboarding
L21_V005,329.6,L21_V005_obj_2408,boat,hula hooping
L21_V005,329.6,L21_V005_obj_2410,boat,skateboarding
L21_V005,329.6,L21_V005_obj_2413,boat,tying knot (not on a tie)
L21_V005,329.6,L21_V005_obj_2412,person,faceplanting
L21_V005,334.2,L21_V005_obj_2455,person,milking cow
L21_V005,334.2,L21_V005_obj_2463,person,spray painting
L21_V005,334.3,L21_V005_obj_2473,person,kissing
L21_V005,334.9,L21_V005_obj_2504,person,motorcycling
L21_V005,335.1,L21_V005_obj_2508,person,crying
L21_V005,335.1,L21_V005_obj_2509,person,massaging person's head
L21_V005,335.1,L21_V005_obj_2511,person,kissing
L21_V005,335.1,L21_V005_obj_2514,person,beatboxing
L21_V005,335.1,L21_V005_obj_2513,person,milking cow
L21_V005,335.1,L21_V005_obj_2516,chair,blasting sand
L21_V005,335.1,L21_V005_obj_2518,person,pushing wheelchair
L21_V005,335.1,L21_V005_obj_2512,chair,sharpening pencil
L21_V005,335.1,L21_V005_obj_2515,person,changing oil
L21_V005,335.2,L21_V005_obj_2521,chair,playing guitar
L21_V005,335.3,L21_V005_obj_2523,chair,beatboxing
L21_V005,335.6,L21_V005_obj_2528,chair,cleaning windows
L21_V005,335.7,L21_V005_obj_2455,person,baby waking up
L21_V005,335.9,L21_V005_obj_2533,person,marching
L21_V005,336.0,L21_V005_obj_2473,person,kissing
L21_V005,336.5,L21_V005_obj_2504,boat,bobsledding
L21_V005,336.6,L21_V005_obj_2508,person,texting
L21_V005,336.6,L21_V005_obj_2514,person,reading book
L21_V005,337.3,L21_V005_obj_2455,person,kissing
L21_V005,338.1,L21_V005_obj_2586,car,texting
L21_V005,338.1,L21_V005_obj_2589,chair,yoga
L21_V005,338.1,L21_V005_obj_2590,person,headbutting
L21_V005,338.1,L21_V005_obj_2594,car,beatboxing
L21_V005,338.2,L21_V005_obj_2514,person,reading book
L21_V005,340.3,L21_V005_obj_2655,person,crying
L21_V005,340.3,L21_V005_obj_2657,person,surfing water
L21_V005,340.3,L21_V005_obj_2658,person,headbutting
L21_V005,340.4,L21_V005_obj_2504,boat,parasailing
L21_V005,341.8,L21_V005_obj_2658,person,headbutting
L21_V005,342.9,L21_V005_obj_2672,person,driving tractor
L21_V005,342.9,L21_V005_obj_2674,boat,texting
L21_V005,342.9,L21_V005_obj_2675,person,playing chess
L21_V005,342.9,L21_V005_obj_2678,kite,texting
L21_V005,342.9,L21_V005_obj_2676,person,beatboxing
L21_V005,342.9,L21_V005_obj_2673,boat,tapping pen
L21_V005,343.2,L21_V005_obj_2683,boat,water sliding
L21_V005,343.2,L21_V005_obj_2684,boat,tapping pen
L21_V005,343.9,L21_V005_obj_2688,person,beatboxing
L21_V005,344.1,L21_V005_obj_2690,person,walking the dog
L21_V005,347.3,L21_V005_obj_2721,bus,archery
L21_V005,348.2,L21_V005_obj_2723,bus,pumping gas
L21_V005,348.2,L21_V005_obj_2725,person,washing feet
L21_V005,348.2,L21_V005_obj_2727,person,beatboxing
L21_V005,348.2,L21_V005_obj_2728,person,garbage collecting
L21_V005,348.2,L21_V005_obj_2729,car,texting
L21_V005,348.2,L21_V005_obj_2726,motorcycle,folding clothes
L21_V005,349.2,L21_V005_obj_2756,airplane,pumping gas
L21_V005,349.8,L21_V005_obj_2726,motorcycle,motorcycling
L21_V005,350.2,L21_V005_obj_2773,motorcycle,brush painting
L21_V005,350.2,L21_V005_obj_2775,person,cleaning shoes
L21_V005,350.2,L21_V005_obj_2776,motorcycle,motorcycling
L21_V005,350.2,L21_V005_obj_2778,motorcycle,spray painting
L21_V005,350.2,L21_V005_obj_2780,motorcycle,folding clothes
L21_V005,350.2,L21_V005_obj_2781,motorcycle,changing oil
L21_V005,350.2,L21_V005_obj_2782,car,pumping gas
L21_V005,351.4,L21_V005_obj_2726,motorcycle,motorcycling
L21_V005,351.9,L21_V005_obj_2871,motorcycle,spray painting
L21_V005,351.9,L21_V005_obj_2872,car,clay pottery making
L21_V005,351.9,L21_V005_obj_2873,motorcycle,spraying
L21_V005,351.9,L21_V005_obj_2874,motorcycle,changing oil
L21_V005,352.2,L21_V005_obj_2756,umbrella,pumping gas
L21_V005,353.6,L21_V005_obj_2907,person,bench pressing
L21_V005,353.6,L21_V005_obj_2908,motorcycle,changing oil
L21_V005,353.6,L21_V005_obj_2914,motorcycle,motorcycling
L21_V005,353.6,L21_V005_obj_2915,person,baby waking up
L21_V005,353.6,L21_V005_obj_2916,person,motorcycling
L21_V005,353.7,L21_V005_obj_2924,person,krumping
L21_V005,355.5,L21_V005_obj_3030,chair,folding napkins
L21_V005,356.5,L21_V005_obj_3034,stop sign,front raises
L21_V005,357.0,L21_V005_obj_3030,chair,setting table
L21_V005,358.0,L21_V005_obj_3037,chair,weaving basket
L21_V005,358.0,L21_V005_obj_3034,stop sign,spray painting
L21_V005,358.6,L21_V005_obj_3030,chair,weaving basket
L21_V005,359.5,L21_V005_obj_3037,chair,weaving basket
L21_V005,359.6,L21_V005_obj_3034,stop sign,front raises
L21_V005,360.1,L21_V005_obj_3042,chair,tying bow tie
L21_V005,360.2,L21_V005_obj_3030,chair,moving furniture
L21_V005,361.1,L21_V005_obj_3037,chair,weaving basket
L21_V005,361.6,L21_V005_obj_3042,chair,tying bow tie
